Date & Time: 2018-12-02 00:32:49.550204
Euler test case, time = 0.0400
dx = 0.000999000999000999
dt = 1e-06
nSteps = 1000000
[Pressure]   [Density]    [Velocity]    [Internal Energy]
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
 1.00000000  1.00000000  0.00000000  2.50000000 
